type,properties_in_map,properties_id,geometry_type,coordinatex1,coordinatey1,coordinatex2,coordinatey2,coordinatex3,coordinatey3,coordinatex4,coordinatey4,coordinatex5,coordinatey5
Feature,True,321,Polygon,59334,4991,59334,4992,59333,4992,59333,4991,59334,4991
Feature,True,322,Polygon,59334,4992,59334,4993,59333,4993,59333,4992,59334,4992
Feature,True,323,Polygon,59334,4993,59334,4995,59333,4995,59333,4993,59334,4993
Feature,True,324,Polygon,59334,4995,59334,4996,59333,4996,59333,4995,59334,4995
Feature,True,325,Polygon,59334,4996,59334,4997,59333,4997,59333,4996,59334,4996
Feature,True,326,Polygon,59334,4997,59334,4998,59333,4998,59333,4997,59334,4997
Feature,True,327,Polygon,59334,4998,59334,5000,59333,5000,59333,4998,59334,4998
Feature,True,328,Polygon,59334,5000,59334,5001,59333,5001,59333,5000,59334,5000
Feature,True,329,Polygon,59334,5001,59334,5002,59333,5002,59333,5001,59334,5001
Feature,True,330,Polygon,59334,5002,59334,5003,59333,5003,59333,5002,59334,5002
Feature,True,331,Polygon,59334,5003,59334,5004,59333,5004,59333,5003,59334,5003
Feature,True,332,Polygon,59334,5004,59334,5006,59333,5006,59333,5004,59334,5004
Feature,True,333,Polygon,59334,5006,59334,5007,59333,5007,59333,5006,59334,5006
Feature,True,334,Polygon,59334,5007,59334,5008,59333,5008,59333,5007,59334,5007
Feature,True,335,Polygon,59334,5008,59334,5009,59333,5009,59333,5008,59334,5008
Feature,True,336,Polygon,59334,5009,59334,5010,59333,5010,59333,5009,59334,5009
Feature,True,337,Polygon,59334,5010,59334,5012,59333,5012,59333,5010,59334,5010
Feature,True,338,Polygon,59334,5012,59334,5013,59333,5013,59333,5012,59334,5012
Feature,True,339,Polygon,59334,5013,59334,5014,59333,5014,59333,5013,59334,5013
Feature,True,340,Polygon,59333,4965,59333,4966,59331,4966,59331,4965,59333,4965
Feature,True,341,Polygon,59333,4966,59333,4967,59331,4967,59331,4966,59333,4966
Feature,True,342,Polygon,59333,4967,59333,4968,59331,4968,59331,4967,59333,4967
Feature,True,343,Polygon,59333,4968,59333,4969,59331,4969,59331,4968,59333,4968
Feature,True,344,Polygon,59333,4969,59333,4971,59331,4971,59331,4969,59333,4969
Feature,True,345,Polygon,59333,4971,59333,4972,59331,4972,59331,4971,59333,4971
Feature,True,346,Polygon,59333,4972,59333,4973,59331,4973,59331,4972,59333,4972
Feature,True,347,Polygon,59333,4973,59333,4974,59331,4974,59331,4973,59333,4973
Feature,True,348,Polygon,59333,4974,59333,4975,59331,4975,59331,4974,59333,4974
Feature,True,349,Polygon,59333,4975,59333,4977,59331,4977,59331,4975,59333,4975
Feature,True,350,Polygon,59333,4977,59333,4978,59331,4978,59331,4977,59333,4977
Feature,True,351,Polygon,59333,4978,59333,4979,59331,4979,59331,4978,59333,4978
Feature,True,352,Polygon,59333,4979,59333,4980,59331,4980,59331,4979,59333,4979
Feature,True,353,Polygon,59333,4980,59333,4981,59331,4981,59331,4980,59333,4980
Feature,True,354,Polygon,59333,4981,59333,4983,59331,4983,59331,4981,59333,4981
Feature,True,355,Polygon,59333,4983,59333,4984,59331,4984,59331,4983,59333,4983
Feature,True,356,Polygon,59333,4984,59333,4985,59331,4985,59331,4984,59333,4984
Feature,True,357,Polygon,59333,4985,59333,4986,59331,4986,59331,4985,59333,4985
Feature,True,358,Polygon,59333,4986,59333,4987,59331,4987,59331,4986,59333,4986
Feature,True,359,Polygon,59333,4987,59333,4989,59331,4989,59331,4987,59333,4987
Feature,True,360,Polygon,59333,4989,59333,4990,59331,4990,59331,4989,59333,4989
Feature,True,361,Polygon,59333,4990,59333,4991,59331,4991,59331,4990,59333,4990
Feature,True,362,Polygon,59333,4991,59333,4992,59331,4992,59331,4991,59333,4991
Feature,True,363,Polygon,59333,4992,59333,4993,59331,4993,59331,4992,59333,4992
Feature,True,364,Polygon,59333,4993,59333,4995,59331,4995,59331,4993,59333,4993
Feature,True,365,Polygon,59333,4995,59333,4996,59331,4996,59331,4995,59333,4995
Feature,True,366,Polygon,59333,4996,59333,4997,59331,4997,59331,4996,59333,4996
Feature,True,367,Polygon,59333,4997,59333,4998,59331,4998,59331,4997,59333,4997
Feature,True,368,Polygon,59333,4998,59333,5000,59331,5000,59331,4998,59333,4998
Feature,True,369,Polygon,59333,5000,59333,5001,59331,5001,59331,5000,59333,5000
Feature,True,370,Polygon,59333,5001,59333,5002,59331,5002,59331,5001,59333,5001
Feature,True,371,Polygon,59333,5002,59333,5003,59331,5003,59331,5002,59333,5002
Feature,True,372,Polygon,59333,5003,59333,5004,59331,5004,59331,5003,59333,5003
Feature,True,373,Polygon,59333,5004,59333,5006,59331,5006,59331,5004,59333,5004
Feature,True,374,Polygon,59333,5006,59333,5007,59331,5007,59331,5006,59333,5006
Feature,True,375,Polygon,59333,5007,59333,5008,59331,5008,59331,5007,59333,5007
Feature,True,376,Polygon,59333,5008,59333,5009,59331,5009,59331,5008,59333,5008
Feature,True,377,Polygon,59333,5009,59333,5010,59331,5010,59331,5009,59333,5009
Feature,True,378,Polygon,59333,5010,59333,5012,59331,5012,59331,5010,59333,5010
Feature,True,379,Polygon,59333,5012,59333,5013,59331,5013,59331,5012,59333,5012
Feature,True,380,Polygon,59333,5013,59333,5014,59331,5014,59331,5013,59333,5013
Feature,True,381,Polygon,59331,4963,59331,4965,59330,4965,59330,4963,59331,4963
Feature,True,382,Polygon,59331,4965,59331,4966,59330,4966,59330,4965,59331,4965
Feature,True,383,Polygon,59331,4966,59331,4967,59330,4967,59330,4966,59331,4966
Feature,True,384,Polygon,59331,4967,59331,4968,59330,4968,59330,4967,59331,4967
Feature,True,385,Polygon,59331,4968,59331,4969,59330,4969,59330,4968,59331,4968
Feature,True,386,Polygon,59331,4969,59331,4971,59330,4971,59330,4969,59331,4969
Feature,True,387,Polygon,59331,4971,59331,4972,59330,4972,59330,4971,59331,4971
Feature,True,388,Polygon,59331,4972,59331,4973,59330,4973,59330,4972,59331,4972
Feature,True,389,Polygon,59331,4973,59331,4974,59330,4974,59330,4973,59331,4973
Feature,True,390,Polygon,59331,4974,59331,4975,59330,4975,59330,4974,59331,4974
Feature,True,391,Polygon,59331,4975,59331,4977,59330,4977,59330,4975,59331,4975
Feature,True,392,Polygon,59331,4977,59331,4978,59330,4978,59330,4977,59331,4977
Feature,True,393,Polygon,59331,4978,59331,4979,59330,4979,59330,4978,59331,4978
Feature,True,394,Polygon,59331,4979,59331,4980,59330,4980,59330,4979,59331,4979
Feature,True,395,Polygon,59331,4980,59331,4981,59330,4981,59330,4980,59331,4980
Feature,True,396,Polygon,59331,4981,59331,4983,59330,4983,59330,4981,59331,4981
Feature,True,397,Polygon,59331,4983,59331,4984,59330,4984,59330,4983,59331,4983
Feature,True,398,Polygon,59331,4984,59331,4985,59330,4985,59330,4984,59331,4984
Feature,True,399,Polygon,59331,4985,59331,4986,59330,4986,59330,4985,59331,4985
Feature,True,400,Polygon,59331,4986,59331,4987,59330,4987,59330,4986,59331,4986
Feature,True,401,Polygon,59331,4987,59331,4989,59330,4989,59330,4987,59331,4987
Feature,True,402,Polygon,59331,4989,59331,4990,59330,4990,59330,4989,59331,4989
Feature,True,403,Polygon,59331,4990,59331,4991,59330,4991,59330,4990,59331,4990
Feature,True,404,Polygon,59331,4991,59331,4992,59330,4992,59330,4991,59331,4991
Feature,True,405,Polygon,59331,4992,59331,4993,59330,4993,59330,4992,59331,4992
Feature,True,406,Polygon,59331,4993,59331,4995,59330,4995,59330,4993,59331,4993
Feature,True,407,Polygon,59331,4995,59331,4996,59330,4996,59330,4995,59331,4995
Feature,True,408,Polygon,59331,4996,59331,4997,59330,4997,59330,4996,59331,4996
Feature,True,409,Polygon,59331,4997,59331,4998,59330,4998,59330,4997,59331,4997
Feature,True,410,Polygon,59331,4998,59331,5000,59330,5000,59330,4998,59331,4998
Feature,True,411,Polygon,59331,5000,59331,5001,59330,5001,59330,5000,59331,5000
Feature,True,412,Polygon,59331,5001,59331,5002,59330,5002,59330,5001,59331,5001
Feature,True,413,Polygon,59331,5002,59331,5003,59330,5003,59330,5002,59331,5002
Feature,True,414,Polygon,59331,5003,59331,5004,59330,5004,59330,5003,59331,5003
Feature,True,415,Polygon,59331,5004,59331,5006,59330,5006,59330,5004,59331,5004
Feature,True,416,Polygon,59331,5006,59331,5007,59330,5007,59330,5006,59331,5006
Feature,True,417,Polygon,59331,5007,59331,5008,59330,5008,59330,5007,59331,5007
Feature,True,418,Polygon,59331,5008,59331,5009,59330,5009,59330,5008,59331,5008
Feature,True,419,Polygon,59331,5009,59331,5010,59330,5010,59330,5009,59331,5009
Feature,True,420,Polygon,59331,5010,59331,5012,59330,5012,59330,5010,59331,5010
Feature,True,421,Polygon,59331,5012,59331,5013,59330,5013,59330,5012,59331,5012
Feature,True,422,Polygon,59331,5013,59331,5014,59330,5014,59330,5013,59331,5013
Feature,True,423,Polygon,59330,4962,59330,4963,59329,4963,59329,4962,59330,4962
Feature,True,424,Polygon,59330,4963,59330,4965,59329,4965,59329,4963,59330,4963
Feature,True,425,Polygon,59330,4965,59330,4966,59329,4966,59329,4965,59330,4965
Feature,True,426,Polygon,59330,4966,59330,4967,59329,4967,59329,4966,59330,4966
Feature,True,427,Polygon,59330,4967,59330,4968,59329,4968,59329,4967,59330,4967
Feature,True,428,Polygon,59330,4968,59330,4969,59329,4969,59329,4968,59330,4968
Feature,True,429,Polygon,59330,4969,59330,4971,59329,4971,59329,4969,59330,4969
Feature,True,430,Polygon,59330,4971,59330,4972,59329,4972,59329,4971,59330,4971
Feature,True,431,Polygon,59330,4972,59330,4973,59329,4973,59329,4972,59330,4972
Feature,True,432,Polygon,59330,4973,59330,4974,59329,4974,59329,4973,59330,4973
Feature,True,433,Polygon,59330,4974,59330,4975,59329,4975,59329,4974,59330,4974
Feature,True,434,Polygon,59330,4975,59330,4977,59329,4977,59329,4975,59330,4975
Feature,True,435,Polygon,59330,4977,59330,4978,59329,4978,59329,4977,59330,4977
Feature,True,436,Polygon,59330,4978,59330,4979,59329,4979,59329,4978,59330,4978
Feature,True,437,Polygon,59330,4979,59330,4980,59329,4980,59329,4979,59330,4979
Feature,True,438,Polygon,59330,4980,59330,4981,59329,4981,59329,4980,59330,4980
Feature,True,439,Polygon,59330,4981,59330,4983,59329,4983,59329,4981,59330,4981
Feature,True,440,Polygon,59330,4983,59330,4984,59329,4984,59329,4983,59330,4983
Feature,True,441,Polygon,59330,4984,59330,4985,59329,4985,59329,4984,59330,4984
Feature,True,442,Polygon,59330,4985,59330,4986,59329,4986,59329,4985,59330,4985
Feature,True,443,Polygon,59330,4986,59330,4987,59329,4987,59329,4986,59330,4986
Feature,True,444,Polygon,59330,4987,59330,4989,59329,4989,59329,4987,59330,4987
Feature,True,445,Polygon,59330,4989,59330,4990,59329,4990,59329,4989,59330,4989
Feature,True,446,Polygon,59330,4990,59330,4991,59329,4991,59329,4990,59330,4990
Feature,True,447,Polygon,59330,4991,59330,4992,59329,4992,59329,4991,59330,4991
Feature,True,448,Polygon,59330,4992,59330,4993,59329,4993,59329,4992,59330,4992
Feature,True,449,Polygon,59330,4993,59330,4995,59329,4995,59329,4993,59330,4993
Feature,True,450,Polygon,59330,4995,59330,4996,59329,4996,59329,4995,59330,4995
Feature,True,451,Polygon,59330,4996,59330,4997,59329,4997,59329,4996,59330,4996
Feature,True,452,Polygon,59330,4997,59330,4998,59329,4998,59329,4997,59330,4997
Feature,True,453,Polygon,59330,4998,59330,5000,59329,5000,59329,4998,59330,4998
Feature,True,454,Polygon,59330,5000,59330,5001,59329,5001,59329,5000,59330,5000
Feature,True,455,Polygon,59330,5001,59330,5002,59329,5002,59329,5001,59330,5001
Feature,True,456,Polygon,59330,5002,59330,5003,59329,5003,59329,5002,59330,5002
Feature,True,457,Polygon,59330,5003,59330,5004,59329,5004,59329,5003,59330,5003
Feature,True,458,Polygon,59330,5004,59330,5006,59329,5006,59329,5004,59330,5004
Feature,True,459,Polygon,59330,5006,59330,5007,59329,5007,59329,5006,59330,5006
Feature,True,460,Polygon,59330,5007,59330,5008,59329,5008,59329,5007,59330,5007
Feature,True,461,Polygon,59330,5008,59330,5009,59329,5009,59329,5008,59330,5008
Feature,True,462,Polygon,59330,5009,59330,5010,59329,5010,59329,5009,59330,5009
Feature,True,463,Polygon,59330,5010,59330,5012,59329,5012,59329,5010,59330,5010
Feature,True,464,Polygon,59330,5012,59330,5013,59329,5013,59329,5012,59330,5012
Feature,True,465,Polygon,59329,4960,59329,4961,59328,4961,59328,4960,59329,4960
Feature,True,466,Polygon,59329,4961,59329,4962,59328,4962,59328,4961,59329,4961
Feature,True,467,Polygon,59329,4962,59329,4963,59328,4963,59328,4962,59329,4962
Feature,True,468,Polygon,59329,4963,59329,4965,59328,4965,59328,4963,59329,4963
Feature,True,469,Polygon,59329,4965,59329,4966,59328,4966,59328,4965,59329,4965
Feature,True,470,Polygon,59329,4966,59329,4967,59328,4967,59328,4966,59329,4966
Feature,True,471,Polygon,59329,4967,59329,4968,59328,4968,59328,4967,59329,4967
Feature,True,472,Polygon,59329,4968,59329,4969,59328,4969,59328,4968,59329,4968
Feature,True,473,Polygon,59329,4969,59329,4971,59328,4971,59328,4969,59329,4969
Feature,True,474,Polygon,59329,4971,59329,4972,59328,4972,59328,4971,59329,4971
Feature,True,475,Polygon,59329,4972,59329,4973,59328,4973,59328,4972,59329,4972
Feature,True,476,Polygon,59329,4973,59329,4974,59328,4974,59328,4973,59329,4973
Feature,True,477,Polygon,59329,4974,59329,4975,59328,4975,59328,4974,59329,4974
Feature,True,478,Polygon,59329,4975,59329,4977,59328,4977,59328,4975,59329,4975
Feature,True,479,Polygon,59329,4977,59329,4978,59328,4978,59328,4977,59329,4977
Feature,True,480,Polygon,59329,4978,59329,4979,59328,4979,59328,4978,59329,4978
Feature,True,481,Polygon,59329,4979,59329,4980,59328,4980,59328,4979,59329,4979
Feature,True,482,Polygon,59329,4980,59329,4981,59328,4981,59328,4980,59329,4980
Feature,True,483,Polygon,59329,4981,59329,4983,59328,4983,59328,4981,59329,4981
Feature,True,484,Polygon,59329,4983,59329,4984,59328,4984,59328,4983,59329,4983
Feature,True,485,Polygon,59329,4984,59329,4985,59328,4985,59328,4984,59329,4984
Feature,True,486,Polygon,59329,4985,59329,4986,59328,4986,59328,4985,59329,4985
Feature,True,487,Polygon,59329,4986,59329,4987,59328,4987,59328,4986,59329,4986
Feature,True,488,Polygon,59329,4987,59329,4989,59328,4989,59328,4987,59329,4987
Feature,True,489,Polygon,59329,4989,59329,4990,59328,4990,59328,4989,59329,4989
Feature,True,490,Polygon,59329,4990,59329,4991,59328,4991,59328,4990,59329,4990
Feature,True,491,Polygon,59329,4991,59329,4992,59328,4992,59328,4991,59329,4991
Feature,True,492,Polygon,59329,4992,59329,4993,59328,4993,59328,4992,59329,4992
Feature,True,493,Polygon,59329,4993,59329,4995,59328,4995,59328,4993,59329,4993
Feature,True,494,Polygon,59329,4995,59329,4996,59328,4996,59328,4995,59329,4995
Feature,True,495,Polygon,59329,4996,59329,4997,59328,4997,59328,4996,59329,4996
Feature,True,496,Polygon,59329,4997,59329,4998,59328,4998,59328,4997,59329,4997
Feature,True,497,Polygon,59329,4998,59329,5000,59328,5000,59328,4998,59329,4998
Feature,True,498,Polygon,59329,5000,59329,5001,59328,5001,59328,5000,59329,5000
Feature,True,499,Polygon,59329,5001,59329,5002,59328,5002,59328,5001,59329,5001
Feature,True,500,Polygon,59329,5002,59329,5003,59328,5003,59328,5002,59329,5002
Feature,True,501,Polygon,59329,5003,59329,5004,59328,5004,59328,5003,59329,5003
Feature,True,502,Polygon,59329,5004,59329,5006,59328,5006,59328,5004,59329,5004
Feature,True,503,Polygon,59329,5006,59329,5007,59328,5007,59328,5006,59329,5006
Feature,True,504,Polygon,59329,5007,59329,5008,59328,5008,59328,5007,59329,5007
Feature,True,505,Polygon,59329,5008,59329,5009,59328,5009,59328,5008,59329,5008
Feature,True,506,Polygon,59329,5009,59329,5010,59328,5010,59328,5009,59329,5009
Feature,True,507,Polygon,59329,5010,59329,5012,59328,5012,59328,5010,59329,5010
Feature,True,508,Polygon,59329,5012,59329,5013,59328,5013,59328,5012,59329,5012
Feature,True,509,Polygon,59328,4959,59328,4960,59327,4960,59327,4959,59328,4959
Feature,True,510,Polygon,59328,4960,59328,4961,59327,4961,59327,4960,59328,4960
Feature,True,511,Polygon,59328,4961,59328,4962,59327,4962,59327,4961,59328,4961
Feature,True,512,Polygon,59328,4962,59328,4963,59327,4963,59327,4962,59328,4962
Feature,True,513,Polygon,59328,4963,59328,4965,59327,4965,59327,4963,59328,4963
Feature,True,514,Polygon,59328,4965,59328,4966,59327,4966,59327,4965,59328,4965
Feature,True,515,Polygon,59328,4966,59328,4967,59327,4967,59327,4966,59328,4966
Feature,True,516,Polygon,59328,4967,59328,4968,59327,4968,59327,4967,59328,4967
Feature,True,517,Polygon,59328,4968,59328,4969,59327,4969,59327,4968,59328,4968
Feature,True,518,Polygon,59328,4969,59328,4971,59327,4971,59327,4969,59328,4969
Feature,True,519,Polygon,59328,4971,59328,4972,59327,4972,59327,4971,59328,4971
Feature,True,520,Polygon,59328,4972,59328,4973,59327,4973,59327,4972,59328,4972
Feature,True,521,Polygon,59328,4973,59328,4974,59327,4974,59327,4973,59328,4973
Feature,True,522,Polygon,59328,4974,59328,4975,59327,4975,59327,4974,59328,4974
Feature,True,523,Polygon,59328,4975,59328,4977,59327,4977,59327,4975,59328,4975
Feature,True,524,Polygon,59328,4977,59328,4978,59327,4978,59327,4977,59328,4977
Feature,True,525,Polygon,59328,4978,59328,4979,59327,4979,59327,4978,59328,4978
Feature,True,526,Polygon,59328,4979,59328,4980,59327,4980,59327,4979,59328,4979
Feature,True,527,Polygon,59328,4980,59328,4981,59327,4981,59327,4980,59328,4980
Feature,True,528,Polygon,59328,4981,59328,4983,59327,4983,59327,4981,59328,4981
Feature,True,529,Polygon,59328,4983,59328,4984,59327,4984,59327,4983,59328,4983
Feature,True,530,Polygon,59328,4984,59328,4985,59327,4985,59327,4984,59328,4984
Feature,True,531,Polygon,59328,4985,59328,4986,59327,4986,59327,4985,59328,4985
Feature,True,532,Polygon,59328,4986,59328,4987,59327,4987,59327,4986,59328,4986
Feature,True,533,Polygon,59328,4987,59328,4989,59327,4989,59327,4987,59328,4987
Feature,True,534,Polygon,59328,4989,59328,4990,59327,4990,59327,4989,59328,4989
Feature,True,535,Polygon,59328,4990,59328,4991,59327,4991,59327,4990,59328,4990
Feature,True,536,Polygon,59328,4991,59328,4992,59327,4992,59327,4991,59328,4991
Feature,True,537,Polygon,59328,4992,59328,4993,59327,4993,59327,4992,59328,4992
Feature,True,538,Polygon,59328,4993,59328,4995,59327,4995,59327,4993,59328,4993
Feature,True,539,Polygon,59328,4995,59328,4996,59327,4996,59327,4995,59328,4995
Feature,True,540,Polygon,59328,4996,59328,4997,59327,4997,59327,4996,59328,4996
Feature,True,541,Polygon,59328,4997,59328,4998,59327,4998,59327,4997,59328,4997
Feature,True,542,Polygon,59328,4998,59328,5000,59327,5000,59327,4998,59328,4998
Feature,True,543,Polygon,59328,5000,59328,5001,59327,5001,59327,5000,59328,5000
Feature,True,544,Polygon,59328,5001,59328,5002,59327,5002,59327,5001,59328,5001
Feature,True,545,Polygon,59328,5002,59328,5003,59327,5003,59327,5002,59328,5002
Feature,True,546,Polygon,59328,5003,59328,5004,59327,5004,59327,5003,59328,5003
Feature,True,547,Polygon,59328,5004,59328,5006,59327,5006,59327,5004,59328,5004
Feature,True,548,Polygon,59328,5006,59328,5007,59327,5007,59327,5006,59328,5006
Feature,True,549,Polygon,59328,5007,59328,5008,59327,5008,59327,5007,59328,5007
Feature,True,550,Polygon,59328,5008,59328,5009,59327,5009,59327,5008,59328,5008
Feature,True,551,Polygon,59328,5009,59328,5010,59327,5010,59327,5009,59328,5009
Feature,True,552,Polygon,59328,5010,59328,5012,59327,5012,59327,5010,59328,5010
Feature,True,553,Polygon,59327,4959,59327,4960,59325,4960,59325,4959,59327,4959
Feature,True,554,Polygon,59327,4960,59327,4961,59325,4961,59325,4960,59327,4960
